,Birth date,Gender,Wave id,Level,Life status,day_00,day_01,day_02,day_03,day_04,day_05,day_06,day_07,day_08,day_09,day_10,day_11,day_12,day_13,evalexpr,match_n_match,bsq,rush_00,rush_01,rush_02,exam_00,exam_01,exam_02,exam_final,Memory entrance game,Logic entrance game,contract_status
350,21,1,1,9.074498567335244,0,85,0.0,80.0,40.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,43.0,43.0,30.0,11,10,1
351,19,1,1,7.632352941176472,0,0,0.0,42.0,65.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,80.0,16.0,65.0,22.0,8,10,1
352,24,1,2,8.035714285714286,0,50,0.0,30.0,80.0,50.0,15.0,65.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.0,64.0,45.0,9,13,1
353,20,0,1,8.386363636363637,0,5,0.0,0.0,0.0,50.0,60.0,70.0,10.0,25.0,0.0,65.0,21.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,7,10,1
354,20,1,3,5.075471698113208,0,62,0.0,-42.0,0.0,20.0,0.0,0.0,40.0,0.0,0.0,60.0,9.0,35.0,30.0,100.0,60.0,0.0,0.0,0.0,0.0,80.0,32.0,22.0,27.0,8,6,1
355,21,0,3,4.310160427807487,0,20,0.0,10.0,15.0,5.0,5.0,0.0,15.0,1.0,15.0,0.0,21.0,0.0,25.0,0.0,0.0,50.0,0.0,0.0,75.0,0.0,22.0,22.0,17.0,9,12,1
356,30,1,2,6.116666666666666,0,100,0.0,0.0,40.0,10.0,5.0,20.0,10.0,0.0,12.0,55.0,21.0,35.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,40.0,8,14,1
357,26,1,3,5.971698113207547,0,10,0.0,0.0,15.0,50.0,1.0,0.0,20.0,0.0,12.0,0.0,21.0,0.0,35.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,38.0,80.0,54.0,9,11,1
358,28,1,1,7.908088235294117,0,40,0.0,72.0,40.0,0.0,1.0,20.0,0.0,1.0,19.0,40.0,5.0,0.0,17.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,38.0,59.0,0.0,7,15,1
359,29,1,3,4.197860962566845,0,30,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,11.0,20.0,20.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,11.0,16.0,18.0,7,6,1
360,25,1,1,7.558823529411764,0,75,0.0,0.0,0.0,65.0,10.0,100.0,45.0,0.0,13.0,20.0,29.0,35.0,10.0,0.0,60.0,100.0,120.0,0.0,0.0,95.0,43.0,65.0,40.0,8,11,1
361,23,0,1,2.2413793103448274,0,47,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,32.0,27.0,7,11,0
362,19,1,3,4.877005347593583,2,10,0.0,0.0,10.0,40.0,1.0,20.0,60.0,1.0,12.0,20.0,5.0,0.0,30.0,0.0,60.0,50.0,0.0,80.0,0.0,75.0,48.0,48.0,35.0,8,11,1
363,23,0,3,2.3655172413793104,2,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,17.0,38.0,35.0,5,10,1
364,25,1,1,7.433823529411764,0,5,0.0,0.0,40.0,0.0,76.0,80.0,0.0,0.0,33.0,50.0,21.0,-42.0,0.0,100.0,60.0,0.0,120.0,96.0,0.0,95.0,54.0,59.0,40.0,10,16,1
365,21,1,1,7.672794117647059,0,65,0.0,10.0,50.0,50.0,60.0,70.0,10.0,70.0,18.0,40.0,0.0,0.0,30.0,66.0,0.0,0.0,0.0,96.0,0.0,80.0,75.0,80.0,54.0,8,17,1
366,22,0,3,4.18716577540107,2,10,0.0,0.0,5.0,35.0,1.0,20.0,10.0,0.0,0.0,0.0,33.0,0.0,35.0,0.0,0.0,0.0,120.0,0.0,0.0,70.0,32.0,70.0,45.0,8,10,1
367,23,1,2,5.962264150943396,1,45,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,27.0,9,11,1
368,25,1,3,5.150943396226415,1,20,0.0,0.0,0.0,45.0,5.0,85.0,20.0,0.0,0.0,60.0,29.0,0.0,50.0,0.0,60.0,0.0,120.0,0.0,0.0,70.0,59.0,100.0,49.0,7,15,0
369,25,1,3,6.0458333333333325,1,10,0.0,80.0,65.0,10.0,2.0,0.0,60.0,1.0,34.0,85.0,21.0,0.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,80.0,49.0,9,15,1
370,35,1,3,4.331550802139038,0,17,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,16.0,18.0,8,7,1
371,23,1,1,11.424107142857142,0,100,10.0,0.0,27.0,0.0,0.0,70.0,0.0,0.0,6.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,13.0,10,6,1
372,20,0,3,7.338235294117648,2,0,0.0,10.0,25.0,10.0,5.0,20.0,0.0,0.0,0.0,20.0,5.0,0.0,30.0,0.0,100.0,0.0,120.0,0.0,0.0,0.0,0.0,27.0,27.0,8,10,1
373,20,1,2,8.032467532467532,2,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,100.0,66.0,0.0,0.0,80.0,0.0,0.0,0.0,44.0,17.0,7,12,1
374,22,1,3,5.122641509433962,2,10,0.0,0.0,50.0,20.0,1.0,100.0,30.0,0.0,0.0,50.0,29.0,35.0,40.0,0.0,100.0,0.0,0.0,0.0,75.0,0.0,48.0,54.0,40.0,9,11,1
375,21,1,4,2.9586206896551723,1,0,30.0,27.0,0.0,0.0,17.0,50.0,30.0,0.0,0.0,30.0,13.0,20.0,25.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,13.0,6,10,1
376,22,1,3,7.610294117647059,0,70,0.0,65.0,25.0,50.0,57.0,100.0,0.0,10.0,0.0,60.0,29.0,20.0,60.0,93.0,100.0,0.0,120.0,0.0,0.0,75.0,70.0,80.0,72.0,7,16,1
377,23,1,3,4.529411764705882,2,5,0.0,10.0,65.0,0.0,5.0,100.0,0.0,10.0,0.0,0.0,21.0,35.0,45.0,0.0,0.0,0.0,120.0,0.0,0.0,80.0,48.0,64.0,49.0,7,14,1
378,25,1,1,7.970588235294117,0,30,0.0,35.0,80.0,85.0,70.0,0.0,35.0,0.0,16.0,60.0,33.0,0.0,60.0,100.0,73.0,96.0,0.0,0.0,0.0,75.0,54.0,32.0,31.0,8,15,0
379,42,1,4,3.963636363636364,1,30,0.0,0.0,30.0,5.0,10.0,100.0,30.0,10.0,3.0,0.0,5.0,27.0,40.0,0.0,0.0,0.0,0.0,0.0,75.0,60.0,38.0,64.0,49.0,8,17,1
380,35,1,3,7.492647058823528,1,30,0.0,0.0,65.0,50.0,1.0,100.0,10.0,1.0,0.0,100.0,42.0,0.0,40.0,100.0,100.0,0.0,0.0,42.0,0.0,0.0,48.0,80.0,45.0,9,14,1
381,22,1,3,6.591666666666668,2,5,0.0,0.0,0.0,5.0,1.0,100.0,20.0,10.0,21.0,50.0,21.0,0.0,0.0,90.0,100.0,-42.0,110.0,0.0,100.0,0.0,75.0,80.0,72.0,8,11,1
382,25,1,1,11.59375,0,0,0.0,0.0,0.0,40.0,30.0,0.0,30.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,0.0,75.0,0.0,32.0,18.0,21.0,13,10,1
383,25,0,1,7.966911764705883,0,92,20.0,0.0,45.0,50.0,2.0,100.0,30.0,20.0,0.0,67.0,25.0,27.0,60.0,0.0,60.0,0.0,60.0,80.0,100.0,75.0,95.0,90.0,63.0,9,10,1
384,30,1,1,3.921212121212122,0,0,0.0,0.0,52.0,40.0,5.0,100.0,60.0,0.0,0.0,0.0,58.0,10.0,25.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,32.0,43.0,27.0,8,14,0
385,30,1,1,8.814935064935067,0,2,0.0,0.0,30.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,110.0,25.0,0.0,0.0,11.0,32.0,18.0,9,10,1
386,20,1,3,5.264150943396227,2,25,0.0,0.0,30.0,55.0,1.0,100.0,0.0,10.0,15.0,70.0,25.0,35.0,20.0,-42.0,100.0,0.0,0.0,0.0,0.0,60.0,0.0,75.0,45.0,6,10,1
387,27,0,1,9.197707736389683,0,100,0.0,10.0,15.0,10.0,5.0,0.0,0.0,0.0,13.0,42.0,9.0,0.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,48.0,7.0,31.0,8,12,1
388,19,1,3,6.825,2,40,0.0,0.0,65.0,85.0,5.0,100.0,30.0,1.0,0.0,50.0,21.0,27.0,60.0,25.0,0.0,50.0,60.0,0.0,100.0,75.0,75.0,95.0,76.0,7,13,1
389,21,1,1,7.547794117647059,0,100,0.0,0.0,50.0,10.0,1.0,20.0,35.0,0.0,38.0,50.0,5.0,35.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,95.0,75.0,90.0,58.0,10,10,1
390,21,1,1,8.366883116883116,0,5,30.0,65.0,80.0,80.0,35.0,20.0,25.0,0.0,0.0,40.0,50.0,35.0,30.0,33.0,0.0,100.0,0.0,0.0,75.0,80.0,70.0,100.0,76.0,8,7,0
391,21,0,2,8.5487012987013,2,0,0.0,0.0,15.0,10.0,0.0,20.0,30.0,0.0,6.0,60.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,35.0,7,10,1
392,19,0,3,4.524064171122995,0,0,0.0,10.0,27.0,10.0,10.0,0.0,15.0,0.0,9.0,50.0,7.0,20.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,32.0,22.0,7,7,1
393,22,1,2,7.1213235294117645,0,0,30.0,0.0,25.0,72.0,1.0,20.0,25.0,40.0,0.0,25.0,5.0,35.0,25.0,0.0,0.0,100.0,120.0,0.0,0.0,60.0,80.0,54.0,45.0,8,16,1
394,27,0,3,5.377358490566038,0,5,35.0,0.0,50.0,5.0,5.0,92.0,0.0,0.0,30.0,55.0,5.0,0.0,30.0,0.0,0.0,0.0,120.0,80.0,0.0,0.0,43.0,59.0,45.0,7,7,1
395,39,0,3,6.2666666666666675,1,5,10.0,0.0,10.0,0.0,0.0,50.0,10.0,0.0,0.0,32.0,0.0,20.0,55.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7,14,1
396,19,1,3,4.090909090909091,2,10,0.0,0.0,10.0,5.0,2.0,70.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,7,7,1
397,20,0,3,4.224598930481283,2,5,0.0,0.0,30.0,0.0,1.0,20.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,73.0,0.0,120.0,0.0,0.0,0.0,0.0,27.0,13.0,8,13,1
398,36,1,3,4.315508021390373,1,5,0.0,0.0,25.0,30.0,10.0,70.0,30.0,0.0,0.0,35.0,11.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,64.0,36.0,6,10,1
399,21,1,1,14.184049079754601,0,100,70.0,35.0,100.0,100.0,1.0,100.0,60.0,10.0,33.0,0.0,50.0,0.0,40.0,100.0,100.0,0.0,120.0,0.0,0.0,100.0,75.0,95.0,62.0,9,20,1
400,25,0,1,7.415441176470589,0,60,0.0,72.0,55.0,50.0,5.0,0.0,10.0,0.0,16.0,60.0,25.0,0.0,40.0,100.0,100.0,0.0,60.0,0.0,0.0,20.0,11.0,80.0,18.0,8,10,1
401,23,1,3,2.8068965517241384,2,30,40.0,0.0,30.0,30.0,0.0,0.0,20.0,0.0,6.0,47.0,19.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,32.0,22.0,0.0,8,11,1
402,20,1,3,4.470588235294118,2,10,70.0,0.0,0.0,0.0,10.0,100.0,0.0,40.0,0.0,0.0,50.0,0.0,20.0,0.0,53.0,0.0,0.0,96.0,0.0,55.0,54.0,43.0,40.0,7,9,1
403,20,1,3,6.291666666666668,2,55,10.0,20.0,-42.0,20.0,10.0,35.0,50.0,10.0,36.0,50.0,82.0,35.0,60.0,100.0,100.0,0.0,120.0,0.0,0.0,0.0,22.0,65.0,36.0,8,15,1
404,25,1,1,5.3915094339622645,0,0,0.0,80.0,80.0,70.0,60.0,100.0,45.0,0.0,0.0,40.0,50.0,35.0,30.0,0.0,0.0,0.0,110.0,0.0,0.0,75.0,32.0,0.0,45.0,10,14,0
405,52,0,3,4.25668449197861,0,52,0.0,0.0,25.0,0.0,17.0,20.0,10.0,0.0,0.0,20.0,33.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,48.0,36.0,8,12,1
406,22,0,4,1.296875,0,10,0.0,-42.0,5.0,0.0,12.0,0.0,15.0,0.0,0.0,60.0,15.0,0.0,35.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,8,9,1
407,22,0,3,6.8625,2,5,0.0,35.0,65.0,30.0,30.0,100.0,10.0,40.0,15.0,40.0,21.0,0.0,40.0,0.0,0.0,100.0,115.0,0.0,0.0,0.0,38.0,43.0,31.0,8,11,1
408,25,1,3,4.219251336898395,1,5,0.0,25.0,20.0,30.0,17.0,20.0,20.0,0.0,17.0,10.0,21.0,10.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,22.0,12,11,1
409,21,1,1,8.058441558441558,0,60,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,30.0,5.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,35.0,9,7,1
410,23,0,3,4.18716577540107,0,55,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,32.0,45.0,10,11,1
411,28,1,3,7.7536764705882355,1,10,0.0,10.0,5.0,5.0,0.0,70.0,15.0,0.0,9.0,0.0,13.0,35.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,50.0,16.0,32.0,26.0,7,15,1
412,21,1,3,4.331550802139038,2,10,30.0,35.0,45.0,0.0,1.0,20.0,10.0,10.0,15.0,60.0,17.0,35.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,70.0,59.0,40.0,8,12,1
413,24,1,1,6.7,0,45,40.0,0.0,65.0,5.0,5.0,100.0,70.0,40.0,0.0,60.0,38.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,60.0,48.0,70.0,40.0,7,7,0
414,25,1,2,7.110294117647059,0,5,25.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,59.0,27.0,6,14,1
415,27,1,2,5.099056603773585,0,50,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7,9,1
416,20,1,3,4.695187165775401,2,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6,6,1
417,27,0,3,1.5703125,0,40,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,3.0,35.0,11.0,20.0,27.0,0.0,0.0,0.0,105.0,0.0,0.0,35.0,0.0,27.0,13.0,9,6,0
418,27,1,1,9.277936962750717,0,0,0.0,0.0,15.0,30.0,5.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,27.0,32.0,31.0,9,7,1
419,21,1,2,5.35377358490566,2,0,0.0,0.0,40.0,40.0,1.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,105.0,80.0,0.0,80.0,64.0,65.0,63.0,9,11,1
420,21,1,3,4.106951871657754,2,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,21.0,0.0,30.0,0.0,100.0,1.0,0.0,80.0,0.0,0.0,0.0,43.0,36.0,7,10,1
421,19,1,3,5.929245283018867,2,10,0.0,0.0,65.0,5.0,5.0,35.0,60.0,1.0,22.0,40.0,100.0,35.0,40.0,100.0,0.0,0.0,115.0,80.0,75.0,70.0,48.0,44.0,45.0,7,13,1
422,20,1,3,4.759358288770054,2,30,0.0,0.0,30.0,30.0,3.0,0.0,10.0,0.0,15.0,85.0,50.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,54.0,8,7,1
423,19,1,2,3.018181818181818,0,0,0.0,0.0,15.0,85.0,1.0,85.0,5.0,0.0,24.0,20.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,75.0,11.0,70.0,26.0,11,12,1
424,21,1,1,7.1875,0,35,0.0,0.0,30.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,22.0,32.0,36.0,8,12,1
425,25,1,1,11.020089285714288,0,0,0.0,0.0,10.0,40.0,35.0,0.0,20.0,70.0,33.0,50.0,21.0,0.0,20.0,0.0,100.0,0.0,120.0,0.0,0.0,0.0,27.0,22.0,26.0,10,17,1
426,41,1,3,5.278301886792453,0,0,0.0,0.0,45.0,0.0,0.0,42.0,0.0,0.0,0.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,59.0,0.0,45.0,9,10,1
427,22,1,3,6.275,0,75,0.0,0.0,65.0,5.0,0.0,0.0,0.0,0.0,29.0,50.0,33.0,27.0,25.0,0.0,100.0,100.0,115.0,0.0,0.0,0.0,17.0,28.0,31.0,7,11,1
428,29,1,1,3.515151515151515,0,0,0.0,0.0,5.0,50.0,17.0,35.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,40.0,10,9,0
429,30,1,2,3.16969696969697,0,10,0.0,0.0,5.0,10.0,0.0,70.0,0.0,0.0,0.0,50.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,59.0,59.0,40.0,7,7,1
430,19,0,2,6.4375,2,2,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,16.0,32.0,18.0,9,7,1
431,41,1,3,4.165775401069518,1,7,0.0,0.0,15.0,0.0,0.0,100.0,30.0,0.0,3.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,27.0,22.0,45.0,8,12,1
432,19,1,3,4.219251336898395,0,0,0.0,10.0,10.0,40.0,0.0,0.0,40.0,0.0,6.0,50.0,9.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,48.0,36.0,12,15,1
433,34,0,3,6.291666666666668,1,25,0.0,0.0,0.0,50.0,5.0,20.0,30.0,0.0,9.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,22.0,7,11,1
434,32,1,1,9.246418338108883,0,30,0.0,35.0,0.0,0.0,35.0,20.0,20.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.0,38.0,27.0,8,10,1
435,25,1,1,8.623376623376625,0,70,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,48.0,32.0,36.0,10,11,1
436,26,1,1,7.7389705882352935,0,5,100.0,57.0,65.0,10.0,1.0,20.0,15.0,0.0,30.0,40.0,5.0,35.0,0.0,45.0,0.0,100.0,110.0,0.0,0.0,0.0,43.0,49.0,36.0,12,23,1
437,28,1,1,7.9485294117647065,0,40,0.0,0.0,50.0,0.0,5.0,10.0,20.0,0.0,40.0,25.0,8.0,0.0,10.0,66.0,60.0,0.0,0.0,0.0,0.0,75.0,27.0,48.0,26.0,13,11,1
438,21,1,3,4.315508021390373,2,7,0.0,0.0,12.0,10.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,27.0,18.0,7,10,1
439,20,1,1,7.308823529411764,0,0,0.0,0.0,15.0,60.0,2.0,0.0,20.0,70.0,0.0,100.0,50.0,0.0,0.0,100.0,100.0,0.0,100.0,72.0,0.0,40.0,64.0,80.0,40.0,9,10,1
440,26,0,2,6.145833333333332,0,65,0.0,0.0,20.0,0.0,7.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,8,10,1
441,23,1,2,4.235294117647058,0,50,0.0,0.0,5.0,50.0,0.0,0.0,5.0,10.0,22.0,20.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,80.0,0.0,60.0,28.0,70.0,36.0,7,11,1
442,24,1,3,4.235294117647058,0,0,0.0,0.0,5.0,10.0,2.0,0.0,30.0,0.0,0.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,55.0,16.0,17.0,36.0,8,15,1
443,29,1,1,7.3235294117647065,0,100,0.0,80.0,90.0,92.0,70.0,20.0,60.0,100.0,21.0,40.0,29.0,0.0,0.0,40.0,0.0,0.0,120.0,96.0,0.0,80.0,48.0,60.0,63.0,8,12,1
444,26,1,3,5.471698113207546,1,52,0.0,0.0,25.0,5.0,3.0,20.0,-42.0,0.0,21.0,42.0,74.0,0.0,40.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,44.0,40.0,9,14,1
445,24,1,4,2.089655172413793,0,10,85.0,0.0,20.0,10.0,1.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,16.0,0.0,27.0,9,14,1
446,29,1,1,2.2551724137931037,0,70,0.0,42.0,50.0,0.0,0.0,20.0,10.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,38.0,36.0,7,13,0
447,25,1,1,5.617924528301886,0,20,0.0,57.0,65.0,85.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,120.0,0.0,0.0,100.0,100.0,100.0,58.0,9,12,0
448,21,1,1,7.0514705882352935,2,30,0.0,0.0,0.0,40.0,2.0,100.0,20.0,0.0,0.0,50.0,33.0,0.0,45.0,100.0,0.0,0.0,120.0,0.0,0.0,80.0,48.0,48.0,40.0,8,12,1
449,22,1,3,4.197860962566845,1,62,0.0,0.0,10.0,20.0,1.0,70.0,35.0,0.0,9.0,50.0,19.0,0.0,30.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,43.0,43.0,31.0,8,7,1
450,21,1,3,5.6745283018867925,2,5,0.0,0.0,25.0,50.0,1.0,0.0,30.0,0.0,18.0,50.0,21.0,0.0,40.0,0.0,100.0,56.0,0.0,0.0,75.0,0.0,54.0,80.0,45.0,9,15,1
451,21,1,3,8.698051948051948,0,10,30.0,35.0,100.0,0.0,44.0,100.0,30.0,70.0,0.0,100.0,50.0,27.0,70.0,0.0,100.0,100.0,10.0,100.0,0.0,80.0,80.0,100.0,58.0,6,12,1
452,30,1,3,6.770833333333332,1,0,40.0,22.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,30.0,17.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,31.0,8,16,1
453,22,1,1,9.570200573065902,0,30,0.0,10.0,65.0,10.0,2.0,100.0,30.0,1.0,35.0,50.0,27.0,35.0,40.0,100.0,100.0,0.0,120.0,96.0,0.0,95.0,64.0,64.0,63.0,8,12,1
454,20,1,3,4.374331550802139,2,20,0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,28.0,64.0,31.0,8,17,1
455,21,0,1,7.966911764705883,0,100,0.0,72.0,40.0,25.0,3.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,16.0,43.0,40.0,7,11,1
456,23,0,3,1.046875,1,10,0.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.0,16.0,9.0,7,10,0
457,22,1,1,7.341911764705883,0,0,0.0,50.0,50.0,85.0,76.0,100.0,0.0,100.0,0.0,40.0,29.0,20.0,50.0,0.0,60.0,0.0,120.0,8.0,0.0,95.0,59.0,38.0,40.0,8,16,1
458,25,1,1,8.792207792207792,0,100,85.0,0.0,47.0,65.0,35.0,20.0,20.0,0.0,0.0,30.0,5.0,35.0,30.0,0.0,60.0,0.0,120.0,0.0,0.0,80.0,64.0,80.0,40.0,8,13,1
459,28,1,3,4.032085561497326,0,10,0.0,0.0,0.0,10.0,5.0,20.0,20.0,0.0,10.0,20.0,-42.0,0.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,54.0,38.0,31.0,7,7,1
460,19,1,3,4.0374331550802145,2,10,30.0,0.0,15.0,65.0,1.0,20.0,10.0,30.0,-42.0,60.0,5.0,20.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,64.0,40.0,8,13,1
461,22,1,3,4.208556149732622,2,5,0.0,10.0,80.0,50.0,3.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,60.0,88.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,75.0,35.0,8,12,1
462,34,1,3,6.291666666666668,1,67,0.0,80.0,50.0,20.0,57.0,100.0,0.0,1.0,21.0,32.0,66.0,35.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,27.0,8,14,1
463,32,1,3,4.588235294117646,2,30,30.0,0.0,10.0,0.0,5.0,70.0,5.0,0.0,28.0,50.0,17.0,0.0,20.0,0.0,100.0,0.0,120.0,0.0,75.0,60.0,32.0,33.0,27.0,7,11,1
464,28,1,1,9.166189111747851,0,100,40.0,50.0,100.0,40.0,80.0,100.0,40.0,0.0,24.0,60.0,82.0,0.0,70.0,100.0,100.0,0.0,120.0,0.0,0.0,100.0,80.0,70.0,54.0,8,12,1
465,26,1,2,5.797169811320754,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,8,12,1
466,21,1,1,8.78896103896104,0,0,0.0,35.0,30.0,0.0,5.0,0.0,0.0,0.0,6.0,-42.0,42.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,40.0,9,13,1
